Datetime,Mission ID,Mission,Mission Attempt,Type,Doll,Rarity,Core,RESCUE_DOLL_EQUIP_TYPE,RESCUE_DOLL_EQUIP_NAME,RESCUE_DOLL_EQUIP_STAR
2020-11-11 20:28:45,104,Betrayal IV,6066,SMG,M38,2,0,,,
2020-11-11 20:29:22,104,Betrayal IV,6066,SMG,M3,2,0,,,
2020-11-11 20:30:00,104,Betrayal IV,6066,SMG,M3,2,0,,,
2020-11-11 20:30:36,104,Betrayal IV,6066,RF,FF FN49,2,0,,,
2020-11-11 20:31:23,104,Betrayal IV,6066,MG,MG42,3,1,,,
2020-11-11 20:33:06,104,Betrayal IV,6067,AR,Gr G3,2,0,,,
2020-11-11 20:33:43,104,Betrayal IV,6067,HG,M1911,2,0,,,
2020-11-11 20:34:19,104,Betrayal IV,6067,SMG,Ingram,3,1,,,
2020-11-11 20:34:55,104,Betrayal IV,6067,SMG,Type64,2,0,,,
2020-11-11 20:35:42,104,Betrayal IV,6067,SMG,Micro Uzi,3,1,,,
2020-11-11 20:37:57,104,Betrayal IV,6068,HG,M1911,2,0,,,
2020-11-11 20:38:34,104,Betrayal IV,6068,HG,P38,2,0,,,
2020-11-11 20:39:11,104,Betrayal IV,6068,HG,M9,3,1,,,
2020-11-11 20:39:58,104,Betrayal IV,6068,MG,LWMMG,2,0,,,
2020-11-11 20:42:21,104,Betrayal IV,6069,SMG,Spectre M4,2,0,,,
2020-11-11 20:43:03,104,Betrayal IV,6069,SMG,M3,2,0,,,
2020-11-11 20:44:15,104,Betrayal IV,6069,SMG,Spectre M4,2,0,,,
2020-11-11 20:46:49,104,Betrayal IV,6070,RF,SKS,2,0,,,
2020-11-11 20:47:26,104,Betrayal IV,6070,SMG,Type64,2,0,,,
2020-11-11 20:48:02,104,Betrayal IV,6070,AR,FF F2000,2,0,,,
2020-11-11 20:48:38,104,Betrayal IV,6070,RF,FF FN49,2,0,,,
2020-11-11 20:49:24,104,Betrayal IV,6070,HG,C96,3,1,,,
2020-11-11 20:51:04,104,Betrayal IV,6071,AR,AK-47,3,1,,,
2020-11-11 20:51:40,104,Betrayal IV,6071,MG,AAT-52,2,0,,,
2020-11-11 20:52:48,104,Betrayal IV,6071,RF,XM3,4,3,,,
2020-11-11 20:53:34,104,Betrayal IV,6071,SMG,Spectre M4,2,0,,,
2020-11-11 20:56:51,104,Betrayal IV,6072,HG,FF FNP9,2,0,,,
2020-11-11 20:57:27,104,Betrayal IV,6072,HG,M1911,2,0,,,
2020-11-11 20:58:36,104,Betrayal IV,6072,AR,FF F2000,2,0,,,
2020-11-11 20:59:22,104,Betrayal IV,6072,SMG,M3,2,0,,,
2020-11-11 21:01:48,104,Betrayal IV,6073,HG,M1911,2,0,,,
2020-11-11 21:02:25,104,Betrayal IV,6073,MG,AAT-52,2,0,,,
2020-11-11 21:03:02,104,Betrayal IV,6073,RF,FF FN49,2,0,,,
2020-11-11 21:03:39,104,Betrayal IV,6073,AR,Gr G3,2,0,,,
2020-11-11 21:04:26,104,Betrayal IV,6073,AR,Gr G3,2,0,,,
2020-11-11 21:06:30,104,Betrayal IV,6074,HG,M1911,2,0,,,
2020-11-11 21:07:07,104,Betrayal IV,6074,AR,Gr G3,2,0,,,
2020-11-11 21:07:44,104,Betrayal IV,6074,AR,AK-47,3,1,,,
2020-11-11 21:08:21,104,Betrayal IV,6074,HG,P38,2,0,,,
2020-11-11 21:09:08,104,Betrayal IV,6074,MG,LWMMG,2,0,,,
2020-11-11 21:13:05,104,Betrayal IV,6075,HG,Makarov,3,1,,,
2020-11-11 21:13:42,104,Betrayal IV,6075,MG,M60,4,3,,,
2020-11-11 21:14:20,104,Betrayal IV,6075,HG,Bren Ten,2,0,,,
2020-11-11 21:14:56,104,Betrayal IV,6075,HG,FF FNP9,2,0,,,
2020-11-11 21:15:43,104,Betrayal IV,6075,HG,FF FNP9,2,0,,,
2020-11-11 21:18:27,104,Betrayal IV,6076,RF,FF FN49,2,0,,,
2020-11-11 21:19:35,104,Betrayal IV,6076,SMG,M38,2,0,,,
2020-11-11 21:22:09,104,Betrayal IV,6077,SMG,PP-2000,2,0,,,
2020-11-11 21:22:46,104,Betrayal IV,6077,RF,XM3,4,3,,,
2020-11-11 21:23:55,104,Betrayal IV,6077,MG,MG42,3,1,,,
2020-11-11 21:24:41,104,Betrayal IV,6077,HG,Bren Ten,2,0,,,
2020-11-11 21:27:36,104,Betrayal IV,6078,AR,Gr G3,2,0,,,
2020-11-11 21:28:13,104,Betrayal IV,6078,HG,M9,3,1,,,
2020-11-11 21:28:50,104,Betrayal IV,6078,AR,Galil,2,0,,,
2020-11-11 21:29:27,104,Betrayal IV,6078,HG,P38,2,0,,,
2020-11-11 21:30:15,104,Betrayal IV,6078,RF,SKS,2,0,,,
2020-11-11 21:32:25,104,Betrayal IV,6079,HG,M9,3,1,,,
2020-11-11 21:33:02,104,Betrayal IV,6079,MG,M2HB,3,1,,,
2020-11-11 21:33:39,104,Betrayal IV,6079,HG,P38,2,0,,,
2020-11-11 21:34:16,104,Betrayal IV,6079,AR,Galil,2,0,,,
2020-11-11 21:35:03,104,Betrayal IV,6079,AR,Gr G3,2,0,,,
2020-11-11 21:37:57,104,Betrayal IV,6080,RF,FF FN49,2,0,,,
2020-11-11 21:38:35,104,Betrayal IV,6080,RF,SKS,2,0,,,
2020-11-11 21:39:12,104,Betrayal IV,6080,SMG,Type64,2,0,,,
2020-11-11 21:39:59,104,Betrayal IV,6080,HG,Bren Ten,2,0,,,
2020-11-11 21:42:29,104,Betrayal IV,6081,HG,Makarov,3,1,,,
2020-11-11 21:43:06,104,Betrayal IV,6081,SMG,M38,2,0,,,
2020-11-11 21:43:43,104,Betrayal IV,6081,HG,P38,2,0,,,
2020-11-11 21:44:20,104,Betrayal IV,6081,SMG,Spectre M4,2,0,,,
2020-11-11 21:45:08,104,Betrayal IV,6081,AR,Galil,2,0,,,
2020-11-11 21:47:14,104,Betrayal IV,6082,SMG,M3,2,0,,,
2020-11-11 21:47:51,104,Betrayal IV,6082,HG,FF FNP9,2,0,,,
2020-11-11 21:48:28,104,Betrayal IV,6082,AR,Galil,2,0,,,
2020-11-11 21:49:05,104,Betrayal IV,6082,MG,AAT-52,2,0,,,
2020-11-11 21:51:29,104,Betrayal IV,6083,SMG,Type64,2,0,,,
2020-11-11 21:52:06,104,Betrayal IV,6083,HG,Makarov,3,1,,,
2020-11-11 21:52:43,104,Betrayal IV,6083,MG,AAT-52,2,0,,,
2020-11-11 21:53:20,104,Betrayal IV,6083,MG,MG34,2,0,,,
2020-11-11 21:54:07,104,Betrayal IV,6083,AR,Gr G3,2,0,,,
2020-11-11 22:12:07,10382,Open Bag Surprise,52,MG,MG34,2,0,,,
2020-11-11 22:12:32,10382,Open Bag Surprise,52,HG,FF FNP9,2,0,,,
2020-11-11 22:12:50,10382,Open Bag Surprise,52,AR,Gr G3,2,0,,,
2020-11-11 22:13:38,10382,Open Bag Surprise,53,HG,FF FNP9,2,0,,,
2020-11-11 22:14:02,10382,Open Bag Surprise,53,SMG,Spectre M4,2,0,,,
2020-11-11 22:14:19,10382,Open Bag Surprise,53,RF,FF FN49,2,0,,,
2020-11-11 22:15:07,10382,Open Bag Surprise,54,RF,SKS,2,0,,,
2020-11-11 22:15:43,10382,Open Bag Surprise,54,AR,FF F2000,2,0,,,
2020-11-11 22:16:34,10382,Open Bag Surprise,55,RF,M14,3,1,,,
2020-11-11 22:16:58,10382,Open Bag Surprise,55,AR,FF F2000,2,0,,,
2020-11-11 22:17:15,10382,Open Bag Surprise,55,MG,LWMMG,2,0,,,
2020-11-11 22:18:01,10382,Open Bag Surprise,56,SMG,PP-2000,2,0,,,
2020-11-11 22:18:38,10382,Open Bag Surprise,56,HG,FF FNP9,2,0,,,
2020-11-11 22:20:27,10382,Open Bag Surprise,57,MG,MG34,2,0,,,
2020-11-11 22:21:04,10382,Open Bag Surprise,57,SMG,M3,2,0,,,
2020-11-11 22:22:29,50,Order to Pursue,136,MG,FG42,2,0,,,
2020-11-11 22:23:00,50,Order to Pursue,136,SMG,MP40,2,0,,,
2020-11-11 22:23:15,50,Order to Pursue,136,SMG,Type64,2,0,,,
2020-11-11 22:24:07,50,Order to Pursue,137,SMG,Type64,2,0,,,
2020-11-11 22:24:39,50,Order to Pursue,137,SMG,PP-2000,2,0,,,
2020-11-11 22:24:54,50,Order to Pursue,137,AR,Galil,2,0,,,
2020-11-12 18:05:01,104,Betrayal IV,6084,RF,SKS,2,0,,,
2020-11-12 18:05:38,104,Betrayal IV,6084,SMG,Ingram,3,1,,,
2020-11-12 18:06:47,104,Betrayal IV,6084,HG,M1911,2,0,,,
2020-11-12 18:07:34,104,Betrayal IV,6084,HG,M9,3,1,,,
2020-11-12 18:09:32,104,Betrayal IV,6085,SMG,M3,2,0,,,
2020-11-12 18:10:10,104,Betrayal IV,6085,AR,Gr G3,2,0,,,
2020-11-12 18:10:47,104,Betrayal IV,6085,SMG,M3,2,0,,,
2020-11-12 18:11:23,104,Betrayal IV,6085,AR,Gr G3,2,0,,,
2020-11-12 18:12:12,104,Betrayal IV,6085,MG,AAT-52,2,0,,,
2020-11-12 18:14:31,104,Betrayal IV,6086,HG,M9,3,1,,,
2020-11-12 18:15:09,104,Betrayal IV,6086,SMG,Spectre M4,2,0,,,
2020-11-12 18:15:46,104,Betrayal IV,6086,AR,Gr G3,2,0,,,
2020-11-12 18:16:24,104,Betrayal IV,6086,HG,M1911,2,0,,,
2020-11-12 18:17:11,104,Betrayal IV,6086,MG,MG42,3,1,,,
2020-11-12 18:19:47,104,Betrayal IV,6087,SMG,Type64,2,0,,,
2020-11-12 18:20:24,104,Betrayal IV,6087,SMG,PP-2000,2,0,,,
2020-11-12 18:21:01,104,Betrayal IV,6087,HG,Makarov,3,1,,,
2020-11-12 18:21:48,104,Betrayal IV,6087,SMG,Type64,2,0,,,
2020-11-12 18:32:49,104,Betrayal IV,6088,MG,AAT-52,2,0,,,
2020-11-12 18:33:58,104,Betrayal IV,6088,HG,Bren Ten,2,0,,,
2020-11-12 18:45:07,104,Betrayal IV,6089,SMG,Skorpion,3,1,,,
2020-11-12 18:45:46,104,Betrayal IV,6089,HG,P38,2,0,,,
2020-11-12 18:46:24,104,Betrayal IV,6089,HG,Bren Ten,2,0,,,
2020-11-12 18:47:00,104,Betrayal IV,6089,HG,P38,2,0,,,
2020-11-12 18:47:47,104,Betrayal IV,6089,MG,LWMMG,2,0,,,
2020-11-12 18:49:58,104,Betrayal IV,6090,HG,FF FNP9,2,0,,,
2020-11-12 18:50:36,104,Betrayal IV,6090,RF,SKS,2,0,,,
2020-11-12 18:51:14,104,Betrayal IV,6090,RF,M14,3,1,,,
2020-11-12 18:51:50,104,Betrayal IV,6090,AR,FF F2000,2,0,,,
2020-11-12 18:52:37,104,Betrayal IV,6090,AR,Gr G3,2,0,,,
2020-11-12 19:31:00,104,Betrayal IV,6091,HG,FF FNP9,2,0,,,
2020-11-12 19:31:35,104,Betrayal IV,6091,MG,AAT-52,2,0,,,
2020-11-12 19:32:13,104,Betrayal IV,6091,MG,AAT-52,2,0,,,
2020-11-12 19:32:50,104,Betrayal IV,6091,AR,Galil,2,0,,,
2020-11-12 19:33:37,104,Betrayal IV,6091,HG,C96,3,1,,,
2020-11-12 19:35:32,104,Betrayal IV,6092,HG,Makarov,3,1,,,
2020-11-12 19:36:09,104,Betrayal IV,6092,SMG,PP-2000,2,0,,,
2020-11-12 19:36:46,104,Betrayal IV,6092,SMG,M3,2,0,,,
2020-11-12 19:37:24,104,Betrayal IV,6092,AR,FF F2000,2,0,,,
2020-11-12 19:38:10,104,Betrayal IV,6092,AR,Galil,2,0,,,
2020-11-12 19:39:55,104,Betrayal IV,6093,HG,M1911,2,0,,,
2020-11-12 19:40:32,104,Betrayal IV,6093,MG,AAT-52,2,0,,,
2020-11-12 19:41:09,104,Betrayal IV,6093,SMG,M38,2,0,,,
2020-11-12 19:41:46,104,Betrayal IV,6093,SMG,PP-2000,2,0,,,
2020-11-12 19:42:32,104,Betrayal IV,6093,SMG,M38,2,0,,,
2020-11-12 19:44:22,104,Betrayal IV,6094,RF,FF FN49,2,0,,,
2020-11-12 19:45:00,104,Betrayal IV,6094,SMG,Spectre M4,2,0,,,
2020-11-12 19:46:35,104,Betrayal IV,6095,SMG,Type64,2,0,,,
2020-11-12 19:47:11,104,Betrayal IV,6095,MG,M2HB,3,1,,,
2020-11-12 19:47:49,104,Betrayal IV,6095,AR,FF F2000,2,0,,,
2020-11-12 19:48:26,104,Betrayal IV,6095,HG,Bren Ten,2,0,,,
2020-11-12 19:49:13,104,Betrayal IV,6095,SMG,PP-2000,2,0,,,
2020-11-12 19:51:32,104,Betrayal IV,6096,HG,Bren Ten,2,0,,,
2020-11-12 19:52:09,104,Betrayal IV,6096,AR,FF F2000,2,0,,,
2020-11-12 19:52:46,104,Betrayal IV,6096,HG,Bren Ten,2,0,,,
2020-11-12 19:53:23,104,Betrayal IV,6096,MG,AAT-52,2,0,,,
2020-11-12 20:02:23,104,Betrayal IV,6097,AR,FF F2000,2,0,,,
2020-11-12 20:03:00,104,Betrayal IV,6097,RF,SKS,2,0,,,
2020-11-12 20:03:36,104,Betrayal IV,6097,SMG,PP-2000,2,0,,,
2020-11-12 20:04:23,104,Betrayal IV,6097,SMG,Type64,2,0,,,
2020-11-12 20:07:03,104,Betrayal IV,6098,RF,SKS,2,0,,,
2020-11-12 20:07:41,104,Betrayal IV,6098,RF,FF FN49,2,0,,,
2020-11-12 20:08:50,104,Betrayal IV,6098,SMG,M38,2,0,,,
2020-11-12 20:11:40,104,Betrayal IV,6099,HG,FF FNP9,2,0,,,
2020-11-12 20:12:17,104,Betrayal IV,6099,HG,M1911,2,0,,,
2020-11-12 20:13:27,104,Betrayal IV,6099,SMG,M38,2,0,,,
2020-11-12 20:14:13,104,Betrayal IV,6099,SMG,Spectre M4,2,0,,,
2020-11-12 20:16:35,104,Betrayal IV,6100,SMG,M38,2,0,,,
2020-11-12 20:17:12,104,Betrayal IV,6100,RF,M14,3,1,,,
2020-11-12 20:17:48,104,Betrayal IV,6100,HG,M1911,2,0,,,
2020-11-12 20:18:35,104,Betrayal IV,6100,SMG,Micro Uzi,3,1,,,
2020-11-12 20:21:33,104,Betrayal IV,6101,AR,Gr G3,2,0,,,
2020-11-12 20:22:10,104,Betrayal IV,6101,MG,LWMMG,2,0,,,
2020-11-12 20:22:48,104,Betrayal IV,6101,AR,Gr G3,2,0,,,
2020-11-12 20:23:25,104,Betrayal IV,6101,AR,FF F2000,2,0,,,
2020-11-12 20:24:12,104,Betrayal IV,6101,SMG,Type64,2,0,,,
2020-11-12 20:26:08,104,Betrayal IV,6102,HG,FF FNP9,2,0,,,
2020-11-12 20:26:45,104,Betrayal IV,6102,MG,AAT-52,2,0,,,
2020-11-12 20:27:23,104,Betrayal IV,6102,AR,FF F2000,2,0,,,
2020-11-12 20:28:01,104,Betrayal IV,6102,AR,FF F2000,2,0,,,
2020-11-12 20:28:48,104,Betrayal IV,6102,AR,FF F2000,2,0,,,
2020-11-12 20:31:37,104,Betrayal IV,6103,SMG,M38,2,0,,,
2020-11-12 20:32:15,104,Betrayal IV,6103,AR,Galil,2,0,,,
2020-11-12 20:33:25,104,Betrayal IV,6103,SMG,M3,2,0,,,
2020-11-12 20:45:09,104,Betrayal IV,6104,SMG,M3,2,0,,,
2020-11-12 20:45:45,104,Betrayal IV,6104,SMG,Type64,2,0,,,
2020-11-12 20:46:55,104,Betrayal IV,6104,RF,SKS,2,0,,,
2020-11-12 20:51:42,104,Betrayal IV,6105,RF,M14,3,1,,,
2020-11-12 20:52:19,104,Betrayal IV,6105,SMG,Type64,2,0,,,
2020-11-12 20:52:57,104,Betrayal IV,6105,SMG,M38,2,0,,,
2020-11-12 20:53:34,104,Betrayal IV,6105,MG,MG34,2,0,,,
2020-11-12 20:56:07,104,Betrayal IV,6106,HG,P38,2,0,,,
2020-11-12 20:56:44,104,Betrayal IV,6106,HG,Bren Ten,2,0,,,
2020-11-12 20:57:22,104,Betrayal IV,6106,RF,SKS,2,0,,,
2020-11-12 20:57:58,104,Betrayal IV,6106,SMG,Micro Uzi,3,1,,,
2020-11-12 20:58:45,104,Betrayal IV,6106,HG,M1911,2,0,,,
2020-11-12 21:03:29,90029,Eagle and Jackdaw I,1282,,,,,FMJ High-Velocity Ammo,FMJ High-Velocity Ammo,2
2020-11-12 21:03:54,90029,Eagle and Jackdaw I,1282,,,,,FST Slug,FST Slug,3
2020-11-12 21:04:39,90029,Eagle and Jackdaw I,1282,,,,,IOP X1 Exoskeleton,IOP X1 Exoskeleton,2
2020-11-12 21:05:04,90029,Eagle and Jackdaw I,1282,,,,,#0 Buckshot,#0 Buckshot,3
2020-11-12 21:06:03,90029,Eagle and Jackdaw I,1283,,,,,EOT 516,EOT 516,4
2020-11-12 21:06:28,90029,Eagle and Jackdaw I,1283,,,,,WAD Slug,WAD Slug,4
2020-11-12 21:06:54,90029,Eagle and Jackdaw I,1283,,,,,#1 Buckshot,#1 Buckshot,2
2020-11-12 21:07:19,90029,Eagle and Jackdaw I,1283,,,,,WAD Slug,WAD Slug,4
2020-11-12 21:07:44,90029,Eagle and Jackdaw I,1283,,,,,PEQ-5,PEQ-5,3
2020-11-12 21:08:30,90029,Eagle and Jackdaw I,1284,,,,,Ragged Cape,Ragged Cape,2
2020-11-12 21:08:56,90029,Eagle and Jackdaw I,1284,,,,,AC2 Suppressor,AC2 Suppressor,3
2020-11-12 21:09:23,90029,Eagle and Jackdaw I,1284,,,,,AC1 Suppressor,AC1 Suppressor,2
2020-11-12 21:09:49,90029,Eagle and Jackdaw I,1284,,,,,ILM Hollow-Point Ammo,ILM Hollow-Point Ammo,3
2020-11-12 21:10:14,90029,Eagle and Jackdaw I,1284,,,,,LRA 2-12x50,LRA 2-12x50,3
2020-11-12 21:11:06,90029,Eagle and Jackdaw I,1285,,,,,BM 3-12X40,BM 3-12X40,2
2020-11-12 21:11:32,90029,Eagle and Jackdaw I,1285,,,,,IOP X1 Exoskeleton,IOP X1 Exoskeleton,2
2020-11-12 21:11:57,90029,Eagle and Jackdaw I,1285,,,,,IOP T1 Exoskeleton,IOP T1 Exoskeleton,2
2020-11-12 21:12:22,90029,Eagle and Jackdaw I,1285,,,,,AC1 Suppressor,AC1 Suppressor,2
2020-11-12 21:14:03,104,Betrayal IV,6107,RF,SKS,2,0,,,
2020-11-12 21:14:40,104,Betrayal IV,6107,SMG,PP-2000,2,0,,,
2020-11-12 21:15:17,104,Betrayal IV,6107,HG,P38,2,0,,,
2020-11-12 21:15:53,104,Betrayal IV,6107,HG,Bren Ten,2,0,,,
2020-11-12 22:08:16,10382,Open Bag Surprise,58,HG,Bren Ten,2,0,,,
2020-11-12 22:08:41,10382,Open Bag Surprise,58,HG,P38,2,0,,,
2020-11-12 22:08:59,10382,Open Bag Surprise,58,MG,AAT-52,2,0,,,
2020-11-12 22:10:46,10382,Open Bag Surprise,59,HG,FF FNP9,2,0,,,
2020-11-12 22:11:11,10382,Open Bag Surprise,59,AR,Gr G3,2,0,,,
2020-11-12 22:11:29,10382,Open Bag Surprise,59,HG,FF FNP9,2,0,,,
2020-11-12 22:12:20,10382,Open Bag Surprise,60,MG,MG34,2,0,,,
2020-11-12 22:12:59,10382,Open Bag Surprise,60,MG,AAT-52,2,0,,,
2020-11-12 22:13:46,10382,Open Bag Surprise,61,MG,LWMMG,2,0,,,
2020-11-12 22:14:12,10382,Open Bag Surprise,61,SMG,M38,2,0,,,
2020-11-12 22:14:30,10382,Open Bag Surprise,61,SMG,PP-2000,2,0,,,
2020-11-12 22:17:15,10382,Open Bag Surprise,62,SMG,Ingram,3,1,,,
2020-11-12 22:17:54,10382,Open Bag Surprise,62,MG,LWMMG,2,0,,,
2020-11-12 22:18:57,10382,Open Bag Surprise,63,SMG,PP-2000,2,0,,,
2020-11-12 22:19:24,10382,Open Bag Surprise,63,SMG,Type64,2,0,,,
2020-11-12 22:19:43,10382,Open Bag Surprise,63,SMG,M38,2,0,,,
2020-11-12 22:21:25,60,Late Farewell,154,HG,P38,2,0,,,
2020-11-12 22:22:13,60,Late Farewell,154,HG,M1911,2,0,,,
2020-11-12 22:23:13,60,Late Farewell,154,SMG,Micro Uzi,3,1,,,
2020-11-12 22:23:48,60,Late Farewell,154,HG,PPK,2,0,,,
2020-11-12 22:25:25,90001,Petite Courrier I,69,,,,,BM 3-12X40,BM 3-12X40,2
2020-11-12 22:35:59,104,Betrayal IV,6108,HG,FF FNP9,2,0,,,
2020-11-12 22:36:37,104,Betrayal IV,6108,HG,C96,3,1,,,
2020-11-12 22:37:15,104,Betrayal IV,6108,MG,MG34,2,0,,,
2020-11-12 22:38:03,104,Betrayal IV,6108,MG,LWMMG,2,0,,,
2020-11-12 22:41:05,104,Betrayal IV,6109,HG,C96,3,1,,,
2020-11-12 22:41:44,104,Betrayal IV,6109,HG,M1911,2,0,,,
2020-11-12 22:42:56,104,Betrayal IV,6109,SMG,Type64,2,0,,,
2020-11-12 22:43:43,104,Betrayal IV,6109,SMG,M38,2,0,,,
2020-11-12 22:46:07,104,Betrayal IV,6110,SMG,Spectre M4,2,0,,,
2020-11-12 22:47:18,104,Betrayal IV,6110,RF,SKS,2,0,,,
2020-11-12 22:48:06,104,Betrayal IV,6110,RF,FF FN49,2,0,,,
2020-11-12 22:50:15,104,Betrayal IV,6111,AR,Galil,2,0,,,
2020-11-12 22:50:53,104,Betrayal IV,6111,SMG,Micro Uzi,3,1,,,
2020-11-12 22:51:31,104,Betrayal IV,6111,AR,FF F2000,2,0,,,
2020-11-12 22:52:08,104,Betrayal IV,6111,SMG,Type64,2,0,,,
2020-11-12 22:54:36,104,Betrayal IV,6112,AR,FF F2000,2,0,,,
2020-11-12 22:55:13,104,Betrayal IV,6112,MG,AAT-52,2,0,,,
2020-11-12 22:55:51,104,Betrayal IV,6112,MG,MG42,3,1,,,
2020-11-12 22:56:28,104,Betrayal IV,6112,MG,LWMMG,2,0,,,
2020-11-12 22:57:18,104,Betrayal IV,6112,SMG,M3,2,0,,,
2020-11-12 23:01:39,104,Betrayal IV,6113,HG,FF FNP9,2,0,,,
2020-11-12 23:02:17,104,Betrayal IV,6113,SMG,Spectre M4,2,0,,,
2020-11-12 23:03:26,104,Betrayal IV,6113,SMG,M38,2,0,,,
2020-11-12 23:04:14,104,Betrayal IV,6113,MG,MG34,2,0,,,
2020-11-12 23:06:15,104,Betrayal IV,6114,AR,Galil,2,0,,,
2020-11-12 23:06:52,104,Betrayal IV,6114,AR,FF FNC,3,1,,,
2020-11-12 23:07:31,104,Betrayal IV,6114,HG,M1911,2,0,,,
2020-11-12 23:08:08,104,Betrayal IV,6114,SMG,M38,2,0,,,
2020-11-12 23:08:55,104,Betrayal IV,6114,RF,SKS,2,0,,,
2020-11-13 00:21:49,104,Betrayal IV,6127,HG,P38,2,0,,,
2020-11-13 00:22:26,104,Betrayal IV,6127,SMG,M3,2,0,,,
2020-11-13 00:23:13,104,Betrayal IV,6127,MG,LWMMG,2,0,,,
2020-11-13 00:24:59,104,Betrayal IV,6128,HG,M1911,2,0,,,
2020-11-13 00:25:36,104,Betrayal IV,6128,MG,LWMMG,2,0,,,
2020-11-13 00:26:44,104,Betrayal IV,6128,MG,AAT-52,2,0,,,
2020-11-13 00:27:31,104,Betrayal IV,6128,SMG,Ingram,3,1,,,
2020-11-13 01:10:14,104,Betrayal IV,6129,HG,M9,3,1,,,
2020-11-13 01:10:51,104,Betrayal IV,6129,HG,Gr Mk23,4,3,,,
2020-11-13 01:11:28,104,Betrayal IV,6129,SMG,Type64,2,0,,,
2020-11-13 01:12:05,104,Betrayal IV,6129,RF,SKS,2,0,,,
2020-11-13 01:12:51,104,Betrayal IV,6129,SMG,Spectre M4,2,0,,,
2020-11-13 01:14:37,104,Betrayal IV,6130,HG,Bren Ten,2,0,,,
2020-11-13 01:15:14,104,Betrayal IV,6130,SMG,Type64,2,0,,,
2020-11-13 01:15:51,104,Betrayal IV,6130,SMG,Micro Uzi,3,1,,,
2020-11-13 01:16:27,104,Betrayal IV,6130,SMG,PP-2000,2,0,,,
2020-11-13 01:17:14,104,Betrayal IV,6130,AR,FF F2000,2,0,,,
2020-11-13 01:44:23,104,Betrayal IV,6131,SMG,PP-2000,2,0,,,
2020-11-13 01:45:01,104,Betrayal IV,6131,HG,M1911,2,0,,,
2020-11-13 01:45:39,104,Betrayal IV,6131,HG,M1911,2,0,,,
2020-11-13 01:46:30,104,Betrayal IV,6131,SMG,PP-2000,2,0,,,
2020-11-13 01:48:26,104,Betrayal IV,6132,AR,FF FNC,3,1,,,
2020-11-13 01:49:04,104,Betrayal IV,6132,SMG,Spectre M4,2,0,,,
2020-11-13 01:49:42,104,Betrayal IV,6132,RF,SKS,2,0,,,
2020-11-13 01:50:20,104,Betrayal IV,6132,SMG,PP-2000,2,0,,,
2020-11-13 01:51:08,104,Betrayal IV,6132,AR,Gr G3,2,0,,,
2020-11-13 01:53:02,104,Betrayal IV,6133,SMG,Type64,2,0,,,
2020-11-13 01:53:40,104,Betrayal IV,6133,SMG,Type64,2,0,,,
2020-11-13 01:54:18,104,Betrayal IV,6133,HG,M1911,2,0,,,
2020-11-13 01:54:56,104,Betrayal IV,6133,SMG,Skorpion,3,1,,,
2020-11-13 01:55:43,104,Betrayal IV,6133,MG,MG34,2,0,,,
2020-11-13 01:58:51,104,Betrayal IV,6134,HG,M1911,2,0,,,
2020-11-13 02:00:02,104,Betrayal IV,6134,HG,Makarov,3,1,,,
2020-11-13 02:00:51,104,Betrayal IV,6134,HG,Bren Ten,2,0,,,
2020-11-13 02:08:13,104,Betrayal IV,6135,MG,MG34,2,0,,,
2020-11-13 02:08:51,104,Betrayal IV,6135,SMG,M3,2,0,,,
2020-11-13 02:09:28,104,Betrayal IV,6135,RF,FF FN49,2,0,,,
2020-11-13 02:10:16,104,Betrayal IV,6135,AR,Gr G3,2,0,,,
2020-11-13 02:12:02,104,Betrayal IV,6136,SMG,Spectre M4,2,0,,,
2020-11-13 02:12:40,104,Betrayal IV,6136,SMG,Spectre M4,2,0,,,
2020-11-13 02:13:50,104,Betrayal IV,6136,MG,MG42,3,1,,,
2020-11-13 02:14:38,104,Betrayal IV,6136,AR,FF F2000,2,0,,,
2020-11-13 02:16:24,104,Betrayal IV,6137,SMG,M38,2,0,,,
2020-11-13 02:17:00,104,Betrayal IV,6137,RF,SKS,2,0,,,
2020-11-13 02:17:38,104,Betrayal IV,6137,HG,FF FNP9,2,0,,,
2020-11-13 02:18:15,104,Betrayal IV,6137,SMG,Type64,2,0,,,
2020-11-13 02:20:46,104,Betrayal IV,6138,SMG,Spectre M4,2,0,,,
2020-11-13 02:21:23,104,Betrayal IV,6138,SMG,Type64,2,0,,,
2020-11-13 02:22:00,104,Betrayal IV,6138,MG,LWMMG,2,0,,,
2020-11-13 02:22:37,104,Betrayal IV,6138,MG,MG34,2,0,,,
2020-11-13 02:23:23,104,Betrayal IV,6138,MG,AAT-52,2,0,,,
2020-11-13 02:25:41,104,Betrayal IV,6139,MG,LWMMG,2,0,,,
2020-11-13 02:26:17,104,Betrayal IV,6139,HG,M1911,2,0,,,
2020-11-13 02:26:54,104,Betrayal IV,6139,AR,Gr G3,2,0,,,
2020-11-13 02:27:40,104,Betrayal IV,6139,RF,M14,3,1,,,
2020-11-13 10:57:00,104,Betrayal IV,6140,SMG,M38,2,0,,,
2020-11-13 10:57:37,104,Betrayal IV,6140,SMG,Skorpion,3,1,,,
2020-11-13 10:58:15,104,Betrayal IV,6140,MG,AAT-52,2,0,,,
2020-11-13 11:04:37,104,Betrayal IV,6141,SMG,PP-2000,2,0,,,
